country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","02-12-2025 22:00:00",28.39072,77.30059,NH3,11,12,11
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","02-12-2025 22:00:00",28.3153,76.9143,OZONE,6,72,47
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","02-12-2025 22:00:00",29.432304,76.972765,NO2,31,32,31
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","02-12-2025 22:00:00",29.536400,75.015800,PM2.5,53,123,80
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","02-12-2025 22:00:00",29.536400,75.015800,NH3,11,17,13
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","02-12-2025 22:00:00",29.027200,77.062100,OZONE,25,26,26
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","02-12-2025 22:00:00",30.1480566,77.2893471,NH3,1,6,4
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","02-12-2025 22:00:00",28.360699,76.936090,PM2.5,269,431,346
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","02-12-2025 22:00:00",28.060249,76.113115,PM10,113,164,140
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","02-12-2025 22:00:00",28.060249,76.113115,NO2,48,110,82
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","02-12-2025 22:00:00",28.060249,76.113115,SO2,6,7,6
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","02-12-2025 22:00:00",28.1485564,77.3320667,NO2,23,24,24
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","02-12-2025 22:00:00",28.1485564,77.3320667,OZONE,23,25,24
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","02-12-2025 22:00:00",23.243639,72.68994,NH3,2,3,2
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","02-12-2025 22:00:00",23.221714,72.654328,PM10,46,168,86
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","02-12-2025 22:00:00",23.221714,72.654328,NH3,2,3,2
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","02-12-2025 22:00:00",23.221714,72.654328,CO,28,52,37
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","02-12-2025 22:00:00",23.221714,72.654328,OZONE,5,62,36
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","02-12-2025 22:00:00",20.362421,72.918013,NH3,2,5,3
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","02-12-2025 22:00:00",29.695300,77.002700,PM2.5,181,317,271
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","02-12-2025 22:00:00",29.695300,77.002700,PM10,118,175,148
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","02-12-2025 22:00:00",29.695300,77.002700,SO2,30,84,47
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","02-12-2025 22:00:00",29.966942,76.875879,PM2.5,NA,NA,NA
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB","02-12-2025 22:00:00",27.9002,76.9938,PM2.5,NA,NA,NA
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","02-12-2025 22:00:00",30.943887,76.801991,NH3,6,12,7
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","02-12-2025 22:00:00",23.80569,86.44268,NO2,91,149,97
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","02-12-2025 22:00:00",23.80569,86.44268,SO2,21,136,55
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","02-12-2025 22:00:00",16.172806,75.659694,NO2,11,12,12
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","02-12-2025 22:00:00",28.4417,77.3217,SO2,6,7,6
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","02-12-2025 22:00:00",29.503664,75.467934,PM2.5,86,228,159
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","02-12-2025 22:00:00",29.503664,75.467934,NO2,18,20,19
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","02-12-2025 22:00:00",29.503664,75.467934,SO2,2,61,28
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","02-12-2025 22:00:00",28.4227,77.0667,NO2,2,5,3
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","02-12-2025 22:00:00",29.140560,75.744941,CO,55,124,78
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","02-12-2025 22:00:00",29.140560,75.744941,OZONE,44,120,85
India,Haryana,Jind,"Police Lines, Jind - HSPCB","02-12-2025 22:00:00",29.307814,76.337619,PM2.5,156,299,220
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","02-12-2025 22:00:00",12.938539,77.590100,PM2.5,10,59,23
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","02-12-2025 22:00:00",12.938539,77.590100,NH3,2,3,2
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","02-12-2025 22:00:00",12.7816279,77.6299145,PM10,62,68,63
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","02-12-2025 22:00:00",12.7816279,77.6299145,CO,32,43,38
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","02-12-2025 22:00:00",13.003872,77.664217,NO2,29,30,30
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","02-12-2025 22:00:00",13.0270199,77.494094,SO2,5,19,10
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","02-12-2025 22:00:00",12.921418,77.502466,PM2.5,49,54,51
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","02-12-2025 22:00:00",12.921418,77.502466,OZONE,16,17,16
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","02-12-2025 22:00:00",13.0246342,77.5080115,OZONE,19,20,20
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","02-12-2025 22:00:00",12.917348,77.622813,OZONE,19,21,20
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","02-12-2025 22:00:00",11.55358,76.55521,PM2.5,19,48,30
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","02-12-2025 22:00:00",11.55358,76.55521,CO,17,120,23
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","02-12-2025 22:00:00",11.55358,76.55521,OZONE,15,49,34
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","02-12-2025 22:00:00",13.328028,75.797056,PM10,29,36,31
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","02-12-2025 22:00:00",15.3714823,75.1160168,PM2.5,40,46,41
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB","02-12-2025 22:00:00",17.321993,76.822628,SO2,73,102,77
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","02-12-2025 22:00:00",27.103358,93.679645,PM2.5,46,334,141
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","02-12-2025 22:00:00",26.071318,91.87488,NO2,5,8,7
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","02-12-2025 22:00:00",26.071318,91.87488,SO2,5,7,6
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","02-12-2025 22:00:00",26.071318,91.87488,CO,38,60,52
India,Assam,Guwahati,"IITG, Guwahati - PCBA","02-12-2025 22:00:00",26.2028636,91.70046436,PM10,83,237,138
India,Assam,Guwahati,"IITG, Guwahati - PCBA","02-12-2025 22:00:00",26.2028636,91.70046436,NO2,2,11,5
India,Assam,Guwahati,"IITG, Guwahati - PCBA","02-12-2025 22:00:00",26.2028636,91.70046436,NH3,5,5,5
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","02-12-2025 22:00:00",26.10887,91.589544,OZONE,10,14,13
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","02-12-2025 22:00:00",26.63086,84.90051,NO2,9,12,11
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","02-12-2025 22:00:00",26.63086,84.90051,NH3,3,3,3
India,Bihar,Munger,"Town Hall, Munger - BSPCB","02-12-2025 22:00:00",25.376776,86.471523,PM2.5,65,283,127
India,Bihar,Munger,"Town Hall, Munger - BSPCB","02-12-2025 22:00:00",25.376776,86.471523,NO2,4,5,5
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","02-12-2025 22:00:00",26.1403345,85.3650192,OZONE,47,73,57
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","02-12-2025 22:00:00",26.1209,85.3647,PM2.5,78,140,116
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","02-12-2025 22:00:00",26.1209,85.3647,CO,16,44,37
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","02-12-2025 22:00:00",26.146529,87.454184,PM2.5,25,314,154
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","02-12-2025 22:00:00",26.146529,87.454184,OZONE,10,11,10
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","02-12-2025 22:00:00",25.5626095,84.663264,NO2,NA,NA,NA
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","02-12-2025 22:00:00",24.75746,84.366208,NO2,7,8,8
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","02-12-2025 22:00:00",24.75746,84.366208,SO2,8,16,12
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","02-12-2025 22:00:00",25.42742023,86.13886079,NO2,17,23,20
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","02-12-2025 22:00:00",25.42742023,86.13886079,SO2,4,22,7
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","02-12-2025 22:00:00",13.204880,79.097889,PM2.5,30,75,49
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","02-12-2025 22:00:00",14.465052,78.824187,PM2.5,60,85,70
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","02-12-2025 22:00:00",14.465052,78.824187,PM10,60,87,71
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","02-12-2025 22:00:00",14.465052,78.824187,SO2,12,18,14
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","02-12-2025 22:00:00",16.9872867,81.7363176,NH3,2,4,3
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","02-12-2025 22:00:00",13.615387,79.409230,PM10,48,55,52
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","02-12-2025 22:00:00",24.762518,84.982348,OZONE,10,54,41
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","02-12-2025 22:00:00",25.697189,85.245900,SO2,4,10,6
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","02-12-2025 22:00:00",25.560083,87.553265,PM10,NA,NA,NA
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","02-12-2025 22:00:00",25.560083,87.553265,NO2,NA,NA,NA
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","02-12-2025 22:00:00",26.0881305,87.93840336,PM2.5,40,50,44
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","02-12-2025 22:00:00",26.0881305,87.93840336,SO2,5,8,7
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","02-12-2025 22:00:00",26.349082,92.68449,PM10,55,58,57
India,Assam,Silchar,"Tarapur, Silchar - PCBA","02-12-2025 22:00:00",24.82827,92.79525,PM2.5,33,84,54
India,Assam,Silchar,"Tarapur, Silchar - PCBA","02-12-2025 22:00:00",24.82827,92.79525,NO2,18,31,21
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","02-12-2025 22:00:00",26.987634,94.636574,PM2.5,36,81,58
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","02-12-2025 22:00:00",26.987634,94.636574,CO,14,79,29
India,"Andaman and Nicobar","Sri Vijaya Puram","Police Line, Sri Vijaya Puram - ANPCC","02-12-2025 22:00:00",11.654054,92.734055,PM2.5,NA,NA,NA
India,"Andaman and Nicobar","Sri Vijaya Puram","Police Line, Sri Vijaya Puram - ANPCC","02-12-2025 22:00:00",11.654054,92.734055,CO,NA,NA,NA
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","02-12-2025 22:00:00",14.675886,77.593027,NO2,12,20,18
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","02-12-2025 22:00:00",14.675886,77.593027,NH3,4,5,5
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","02-12-2025 22:00:00",16.509717,80.612222,SO2,13,17,14
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","02-12-2025 22:00:00",16.509717,80.612222,CO,26,36,27
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","02-12-2025 22:00:00",17.72,83.3,NO2,1,61,32
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","02-12-2025 22:00:00",25.251013,86.989001,PM10,47,183,105
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","02-12-2025 22:00:00",25.204762,85.514960,NO2,9,10,9
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","02-12-2025 22:00:00",24.7955,84.9994,NO2,9,9,9
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","02-12-2025 22:00:00",24.792403,84.992416,PM2.5,NA,NA,NA
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","02-12-2025 22:00:00",28.5512005,77.2735737,CO,38,138,72
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","02-12-2025 22:00:00",28.656756,77.227234,NH3,9,22,13
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","02-12-2025 22:00:00",28.656756,77.227234,SO2,NA,NA,NA
India,Delhi,Delhi,"DTU, Delhi - CPCB","02-12-2025 22:00:00",28.7500499,77.1112615,NH3,10,14,12
India,Delhi,Delhi,"DTU, Delhi - CPCB","02-12-2025 22:00:00",28.7500499,77.1112615,CO,42,98,53
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","02-12-2025 22:00:00",28.498571,77.264840,SO2,10,30,18
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","02-12-2025 22:00:00",28.5710274,77.0719006,PM10,190,423,314
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","02-12-2025 22:00:00",25.592539,85.227158,NH3,4,5,5
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","02-12-2025 22:00:00",25.592539,85.227158,OZONE,8,13,10
India,Bihar,Patna,"Muradpur, Patna - BSPCB","02-12-2025 22:00:00",25.619651,85.147382,NO2,5,9,6
India,Bihar,Patna,"Muradpur, Patna - BSPCB","02-12-2025 22:00:00",25.619651,85.147382,OZONE,4,40,30
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","02-12-2025 22:00:00",25.599486,85.113666,PM2.5,32,126,67
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","02-12-2025 22:00:00",25.599486,85.113666,PM10,64,129,105
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","02-12-2025 22:00:00",25.599486,85.113666,CO,27,116,55
India,Bihar,Patna,"Samanpura, Patna - BSPCB","02-12-2025 22:00:00",25.596727,85.085624,PM2.5,70,221,164
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","02-12-2025 22:00:00",21.237755,81.705301,PM10,41,116,75
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","02-12-2025 22:00:00",21.237755,81.705301,NO2,15,21,19
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","02-12-2025 22:00:00",21.371751,81.664929,OZONE,3,5,3
India,Delhi,Delhi,"Alipur, Delhi - DPCC","02-12-2025 22:00:00",28.815329,77.153010,NO2,35,136,67
India,Delhi,Delhi,"Alipur, Delhi - DPCC","02-12-2025 22:00:00",28.815329,77.153010,CO,104,123,109
India,Delhi,Delhi,"Alipur, Delhi - DPCC","02-12-2025 22:00:00",28.815329,77.153010,OZONE,6,68,45
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","02-12-2025 22:00:00",28.647622,77.3158090,PM10,267,500,403
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","02-12-2025 22:00:00",22.1910172,83.5197009,CO,26,67,41
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","02-12-2025 22:00:00",21.258815,81.578979,PM2.5,49,163,86
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","02-12-2025 22:00:00",21.258815,81.578979,PM10,44,167,93
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","02-12-2025 22:00:00",21.258815,81.578979,NH3,1,1,1
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","02-12-2025 22:00:00",21.219665,81.630094,PM2.5,15,82,45
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","02-12-2025 22:00:00",21.219665,81.630094,PM10,37,121,74
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","02-12-2025 22:00:00",21.219665,81.630094,NO2,19,54,32
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","02-12-2025 22:00:00",24.952822,84.002396,NO2,2,3,2
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","02-12-2025 22:00:00",24.952822,84.002396,OZONE,16,17,17
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","02-12-2025 22:00:00",26.2271665,84.3570427,OZONE,6,7,7
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","02-12-2025 22:00:00",30.735567,76.775714,NH3,2,21,14
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","02-12-2025 22:00:00",30.735567,76.775714,OZONE,4,145,74
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","02-12-2025 22:00:00",30.751462,76.762879,PM10,20,165,114
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","02-12-2025 22:00:00",30.751462,76.762879,OZONE,1,82,72
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","02-12-2025 22:00:00",30.719859,76.738637,PM10,79,181,114
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","02-12-2025 22:00:00",30.719859,76.738637,NO2,24,178,75
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","02-12-2025 22:00:00",30.719859,76.738637,NH3,4,7,5
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","02-12-2025 22:00:00",30.719859,76.738637,CO,18,124,69
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","02-12-2025 22:00:00",21.185571,81.343175,NO2,13,13,13
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","02-12-2025 22:00:00",22.118125,83.140608,NH3,5,5,5
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","02-12-2025 22:00:00",22.118125,83.140608,SO2,7,45,25
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","02-12-2025 22:00:00",22.368195,82.746431,PM10,72,86,85
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","02-12-2025 22:00:00",22.368195,82.746431,CO,26,34,28
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","02-12-2025 22:00:00",22.368195,82.746431,OZONE,2,5,4
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","02-12-2025 22:00:00",22.126650,83.483212,PM10,47,103,70
India,Bihar,Patna,"Samanpura, Patna - BSPCB","02-12-2025 22:00:00",25.596727,85.085624,SO2,1,2,2
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","02-12-2025 22:00:00",25.03280,85.41948,PM2.5,42,237,84
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","02-12-2025 22:00:00",25.03280,85.41948,CO,78,101,88
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","02-12-2025 22:00:00",25.03280,85.41948,OZONE,29,36,33
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","02-12-2025 22:00:00",25.859655,85.77944,PM2.5,28,280,79
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","02-12-2025 22:00:00",28.647622,77.3158090,CO,92,173,103
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","02-12-2025 22:00:00",28.695381,77.181665,OZONE,5,223,106
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD","02-12-2025 22:00:00",28.7256504,77.2011573,NO2,64,176,118
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","02-12-2025 22:00:00",28.5512005,77.2735737,PM2.5,NA,NA,NA
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","02-12-2025 22:00:00",28.732820,77.170633,SO2,26,83,43
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","02-12-2025 22:00:00",28.732820,77.170633,CO,56,160,97
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","02-12-2025 22:00:00",28.580280,77.233829,NH3,4,19,12
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","02-12-2025 22:00:00",28.580280,77.233829,CO,58,160,90
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","02-12-2025 22:00:00",28.5918245,77.2273074,PM2.5,314,413,356
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","02-12-2025 22:00:00",28.5918245,77.2273074,CO,26,91,44
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","02-12-2025 22:00:00",28.611281,77.237738,SO2,3,22,11
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","02-12-2025 22:00:00",28.611281,77.237738,CO,111,195,164
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","02-12-2025 22:00:00",28.672342,77.315260,PM10,288,484,412
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","02-12-2025 22:00:00",28.672342,77.315260,CO,38,143,61
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","02-12-2025 22:00:00",28.699793,77.165453,SO2,8,39,19
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","02-12-2025 22:00:00",28.699793,77.165453,CO,102,146,121
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","02-12-2025 22:00:00",23.107969,72.574648,NO2,13,308,168
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","02-12-2025 22:00:00",23.107969,72.574648,NH3,1,7,3
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","02-12-2025 22:00:00",22.977134,72.553024,CO,20,84,20
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","02-12-2025 22:00:00",22.977134,72.553024,OZONE,13,33,33
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","02-12-2025 22:00:00",23.076793,72.627874,PM2.5,43,169,104
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","02-12-2025 22:00:00",23.076793,72.627874,NO2,17,115,69
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","02-12-2025 22:00:00",23.076793,72.627874,SO2,5,8,6
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","02-12-2025 22:00:00",21.613267,73.010555,PM2.5,67,182,121
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","02-12-2025 22:00:00",21.613267,73.010555,SO2,20,26,23
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","02-12-2025 22:00:00",21.613267,73.010555,CO,35,104,52
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","02-12-2025 22:00:00",23.243639,72.68994,NO2,6,9,8
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","02-12-2025 22:00:00",23.243639,72.68994,CO,17,93,41
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","02-12-2025 22:00:00",28.6514781,77.1473105,PM10,270,448,382
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","02-12-2025 22:00:00",28.6514781,77.1473105,NH3,10,16,12
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","02-12-2025 22:00:00",28.5504249,77.2159377,PM2.5,320,460,414
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","02-12-2025 22:00:00",28.5504249,77.2159377,CO,58,148,83
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","02-12-2025 22:00:00",28.710508,77.249485,OZONE,3,302,158
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","02-12-2025 22:00:00",28.531346,77.190156,PM2.5,302,402,369
India,Delhi,Delhi,"Mundka, Delhi - DPCC","02-12-2025 22:00:00",28.684678,77.076574,PM10,182,460,300
India,Delhi,Delhi,"Mundka, Delhi - DPCC","02-12-2025 22:00:00",28.684678,77.076574,NH3,12,19,15
India,Delhi,Delhi,"Mundka, Delhi - DPCC","02-12-2025 22:00:00",28.684678,77.076574,CO,34,132,53
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","02-12-2025 22:00:00",28.60909,77.0325413,PM2.5,70,324,135
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","02-12-2025 22:00:00",28.60909,77.0325413,PM10,173,283,208
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","02-12-2025 22:00:00",28.60909,77.0325413,CO,50,105,75
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","02-12-2025 22:00:00",28.570173,76.933762,PM10,182,435,313
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","02-12-2025 22:00:00",23.002657,72.591912,SO2,34,45,40
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","02-12-2025 22:00:00",23.002657,72.591912,CO,18,42,28
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","02-12-2025 22:00:00",23.020509,72.579261,CO,8,68,33
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","02-12-2025 22:00:00",23.020509,72.579261,OZONE,1,72,44
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","02-12-2025 22:00:00",23.041137,72.456691,PM10,69,197,138
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","02-12-2025 22:00:00",23.041137,72.456691,OZONE,1,47,29
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","02-12-2025 22:00:00",28.5627763,77.1180053,PM2.5,45,385,314
